timestamp,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-12-31,6.5,0.0,17.0,0.0,,332.0,3.3,33.3,1028.7,
2019-01-01,7.0,1.0,15.0,0.0,,8.0,4.8,33.3,1029.1,
2019-01-02,6.1,2.0,13.0,0.0,,1.0,6.1,37.0,1026.2,
2019-01-03,4.2,-1.0,13.0,0.0,,348.0,4.4,35.2,1028.9,
2019-01-04,4.0,-2.0,12.0,0.0,,14.0,5.7,33.3,1030.6,
2019-01-05,6.0,0.0,14.0,0.0,,358.0,6.1,31.5,1029.0,
2019-01-06,8.0,1.0,16.0,0.0,,355.0,7.7,37.0,1025.7,
2019-01-07,5.5,0.0,13.0,0.0,,356.0,5.4,35.2,1028.3,
2019-01-08,5.7,1.0,12.0,0.0,,356.0,9.0,33.3,1026.5,
2019-01-09,7.3,1.0,15.0,0.0,,12.0,5.1,29.6,1016.2,
2019-01-10,5.4,1.0,12.0,0.0,,300.0,10.1,29.6,1017.4,
2019-01-11,2.3,-3.0,9.0,0.0,,0.0,6.3,33.3,1023.6,
2019-01-12,4.1,-2.0,11.0,0.0,,4.0,9.7,33.3,1026.7,
2019-01-13,6.8,1.0,14.0,0.0,,358.0,8.9,31.5,1023.1,
2019-01-14,10.3,5.0,16.0,0.0,,3.0,9.8,31.5,1018.2,
2019-01-15,7.0,1.0,15.0,0.0,,342.0,3.6,33.3,1021.2,
2019-01-16,7.0,2.0,14.0,0.0,,323.0,4.1,31.5,1018.4,
2019-01-17,8.7,5.0,13.0,12.0,,1.0,3.7,31.5,1016.6,
2019-01-18,6.3,4.0,9.0,0.0,,356.0,7.5,31.5,1017.7,
2019-01-19,5.5,0.0,12.0,7.1,,343.0,4.1,31.5,1014.7,
2019-01-20,6.7,4.0,10.0,13.2,,14.0,3.6,40.8,1010.6,
2019-01-21,5.3,0.0,12.0,0.0,,349.0,5.0,31.5,1016.3,
2019-01-22,4.2,-1.0,10.0,0.0,,351.0,8.8,31.5,1012.2,
2019-01-23,6.7,3.0,12.0,0.0,,280.0,14.6,31.5,999.7,
2019-01-24,7.4,2.0,13.0,0.0,,346.0,17.6,44.5,1003.7,
2019-01-25,5.5,-1.0,16.0,0.0,,21.0,4.8,31.5,1011.6,
2019-01-26,8.0,1.0,16.0,0.0,,305.0,8.6,29.6,1016.1,
2019-01-27,8.3,3.0,15.0,0.0,,351.0,11.9,42.6,1008.0,
2019-01-28,7.5,2.0,14.0,0.0,,273.0,14.9,48.2,1008.1,
2019-01-29,6.1,2.0,9.0,0.0,,343.0,7.0,27.8,1009.5,
2019-01-30,8.5,5.0,13.0,0.0,,272.0,20.0,40.8,1006.6,
2019-01-31,10.6,7.0,15.0,0.3,,257.0,15.4,37.0,999.2,
2019-02-01,12.5,8.0,15.0,0.1,,252.0,14.5,42.6,991.1,
2019-02-02,8.3,6.0,12.0,0.0,,281.0,13.4,35.2,997.3,
2019-02-03,7.4,2.0,13.0,0.0,,296.0,12.6,35.2,1014.2,
2019-02-04,5.8,-2.0,13.0,0.0,,347.0,6.2,35.2,1025.2,
2019-02-05,9.4,5.0,17.0,0.0,,331.0,4.5,27.8,1026.0,
2019-02-06,9.2,3.0,18.0,0.0,,321.0,5.4,27.8,1024.3,
2019-02-07,9.0,4.0,15.0,0.0,,20.0,4.3,25.9,1021.7,
2019-02-08,9.9,4.0,17.0,0.0,,306.0,7.0,35.2,1022.1,
2019-02-09,10.1,4.0,18.0,0.0,,352.0,5.3,27.8,1021.5,
2019-02-10,12.4,6.0,18.0,0.0,,244.0,16.3,51.8,1017.4,
2019-02-11,11.3,8.0,16.0,0.0,,346.0,6.4,25.9,1024.9,
2019-02-12,9.3,2.0,16.0,0.0,,322.0,6.7,31.5,1031.4,
2019-02-13,7.3,0.0,15.0,0.0,,345.0,4.8,33.3,1032.7,
2019-02-14,6.9,0.0,16.0,0.0,,332.0,6.4,27.8,1034.5,
2019-02-15,7.3,-1.0,18.0,0.0,,330.0,5.3,29.6,1031.0,
2019-02-16,7.2,-1.0,19.0,0.0,,18.0,6.7,27.8,1029.9,
2019-02-17,6.5,0.0,15.0,0.0,,342.0,7.4,29.6,1027.2,
2019-02-18,8.3,1.0,15.0,0.0,,40.0,5.8,29.6,1023.4,
2019-02-19,9.5,4.0,15.0,0.0,,42.0,6.7,29.6,1022.6,
2019-02-20,10.5,6.0,15.0,0.0,,341.0,3.2,27.8,1025.3,
2019-02-21,8.5,2.0,17.0,0.0,,317.0,5.6,33.3,1029.5,
2019-02-22,12.3,3.0,23.0,0.0,,309.0,5.4,27.8,1028.4,
2019-02-23,11.5,5.0,21.0,0.0,,10.0,5.9,25.9,1027.2,
2019-02-24,9.5,4.0,18.0,0.0,,33.0,8.0,25.9,1032.7,
2019-02-25,10.0,2.0,19.0,0.0,,318.0,5.6,25.9,1032.8,
2019-02-26,10.7,4.0,20.0,0.0,,10.0,7.0,27.8,1030.1,
2019-02-27,12.1,3.0,24.0,0.0,,276.0,5.6,35.2,1025.9,
2019-02-28,11.8,5.0,23.0,0.0,,11.0,6.7,25.9,1025.3,
2019-03-01,11.0,5.0,18.0,0.0,,335.0,6.5,27.8,1023.2,
2019-03-02,12.9,9.0,19.0,0.0,,357.0,6.7,27.8,1022.6,
2019-03-03,13.9,5.0,24.0,0.0,,284.0,7.6,38.9,1021.1,
2019-03-04,15.0,9.0,22.0,0.0,,210.0,13.8,37.0,1015.4,
2019-03-05,12.0,8.0,18.0,0.0,,105.0,6.5,24.1,1018.1,
2019-03-06,11.4,7.0,16.0,0.2,,275.0,5.9,25.9,1010.6,
2019-03-07,13.1,8.0,18.0,0.0,,267.0,12.7,42.6,1012.8,
2019-03-08,10.4,3.0,18.0,0.0,,38.0,8.7,27.8,1021.1,
2019-03-09,12.3,4.0,21.0,0.0,,316.0,8.0,31.5,1029.1,
2019-03-10,13.9,7.0,22.0,0.0,,31.0,7.4,27.8,1027.1,
2019-03-11,13.6,10.0,18.0,0.0,,280.0,8.1,33.3,1028.3,
2019-03-12,13.0,8.0,18.0,0.0,,286.0,7.5,42.6,1026.5,
2019-03-13,11.7,9.9,14.1,0.0,,0.0,14.8,38.9,1021.6,
2019-03-14,11.8,4.0,18.0,0.0,,300.0,11.4,31.5,1025.0,
2019-03-15,13.2,8.0,21.0,0.0,,359.0,9.3,29.6,1023.9,
2019-03-16,12.9,9.1,17.4,0.0,,286.0,17.1,35.2,1021.4,
2019-03-17,12.7,7.0,20.0,0.0,,255.0,8.5,27.8,1015.3,
2019-03-18,10.6,5.0,16.0,0.0,,13.0,8.2,27.8,1021.8,
2019-03-19,10.6,7.0,15.0,0.0,,327.0,5.5,25.9,1023.4,
2019-03-20,9.6,3.0,16.0,0.0,,37.0,7.6,31.5,1027.8,
2019-03-21,9.7,3.0,17.0,0.0,,35.0,8.3,33.3,1028.1,
2019-03-22,11.7,4.0,21.0,0.0,,29.0,8.0,31.5,1027.4,
2019-03-23,13.9,4.0,24.0,0.0,,309.0,6.3,29.6,1025.6,
2019-03-24,14.4,6.0,23.0,0.0,,339.0,8.3,25.9,1023.0,
2019-03-25,14.5,6.0,24.0,0.0,,344.0,8.6,40.8,1019.1,
2019-03-26,13.1,8.0,20.0,0.0,,249.0,11.6,35.2,1020.8,
2019-03-27,10.8,2.0,19.0,0.0,,347.0,8.9,27.8,1024.9,
2019-03-28,11.9,7.2,17.5,0.0,,28.0,13.0,27.8,1027.8,
2019-03-29,12.2,7.9,16.8,0.0,,53.0,14.4,25.9,1027.8,
2019-03-30,10.4,4.0,16.0,0.0,,57.0,7.8,25.9,1024.0,
2019-03-31,12.0,6.0,17.0,0.0,,49.0,9.0,42.6,1017.8,
2019-04-01,13.5,8.0,19.0,0.0,,87.0,9.0,37.0,1015.4,
2019-04-02,14.3,9.0,20.0,0.0,,263.0,7.3,37.0,1014.2,
2019-04-03,13.5,9.0,17.0,3.4,,206.0,7.0,29.6,1006.5,
2019-04-04,9.5,3.0,16.0,0.0,,57.0,10.4,33.3,1003.2,
2019-04-05,9.6,3.0,16.0,2.2,,297.0,9.3,38.9,1002.1,
2019-04-06,11.5,7.0,16.0,0.7,,278.0,12.5,53.7,1000.9,
2019-04-07,10.2,5.0,17.0,1.4,,6.0,7.5,29.6,1006.9,
2019-04-08,12.6,5.0,20.0,1.8,,293.0,7.3,40.8,1011.5,
2019-04-09,11.7,9.0,16.0,10.5,,44.0,7.6,29.6,1009.9,
2019-04-10,11.8,7.0,20.0,1.1,,336.0,6.5,27.8,1009.8,
2019-04-11,13.6,9.0,19.0,0.0,,25.0,7.8,29.6,1012.6,
2019-04-12,13.9,10.0,19.0,0.0,,230.0,12.1,29.6,1014.9,
2019-04-13,13.2,7.0,20.0,0.0,,287.0,8.2,29.6,1016.8,
2019-04-14,11.8,6.0,17.0,0.0,,182.0,9.3,33.3,1015.3,
2019-04-15,12.2,7.0,16.0,0.0,,79.0,7.8,27.8,1017.9,
2019-04-16,13.1,8.0,18.0,0.0,,58.0,7.6,24.1,1019.5,
2019-04-17,13.3,8.0,18.0,0.0,,130.0,8.7,22.2,1019.6,
2019-04-18,15.2,12.0,19.0,0.0,,45.0,12.8,64.8,1017.8,
2019-04-19,17.0,15.0,21.0,0.0,,55.0,20.2,75.9,1020.7,
2019-04-20,16.3,14.0,18.0,0.1,,51.0,16.1,64.8,1020.3,
2019-04-21,16.3,14.0,19.0,0.2,,46.0,16.2,64.8,1012.2,
2019-04-22,16.5,15.0,18.0,2.1,,54.0,15.2,53.7,1001.3,
2019-04-23,16.1,14.0,21.0,0.1,,234.0,7.1,33.3,998.4,
2019-04-24,15.4,13.0,18.1,0.0,,240.0,20.0,53.7,1006.9,
2019-04-25,15.4,12.0,18.0,0.4,,240.0,10.4,35.2,1011.2,
2019-04-26,15.8,10.0,22.0,0.0,,321.0,12.9,46.3,1019.0,
2019-04-27,14.0,7.0,20.0,0.0,,251.0,8.8,27.8,1024.8,
2019-04-28,12.6,8.0,17.0,0.0,,98.0,8.9,25.9,1023.3,
2019-04-29,15.5,13.0,20.0,0.3,,218.0,5.5,24.1,1020.0,
2019-04-30,16.7,14.0,22.0,0.0,,239.0,6.8,37.0,1017.6,
2019-05-01,17.3,12.0,23.0,0.0,,229.0,10.6,46.3,1015.7,
2019-05-02,15.2,12.0,19.0,0.2,,187.0,9.2,25.9,1015.8,
2019-05-03,12.8,10.0,15.0,29.0,,17.0,4.2,25.9,1013.0,
2019-05-04,13.9,7.0,22.0,0.0,,308.0,8.7,44.5,1010.9,
2019-05-05,14.8,9.0,21.0,0.0,,336.0,11.9,42.6,1013.2,
2019-05-06,13.8,7.0,19.0,0.0,,223.0,9.4,35.2,1018.7,
2019-05-07,13.9,8.0,18.0,0.0,,301.0,7.7,35.2,1018.1,
2019-05-08,20.0,15.0,27.0,0.3,,245.0,10.0,53.7,1009.6,
2019-05-09,17.5,12.0,21.0,0.0,,157.0,10.6,35.2,1011.2,
2019-05-10,18.3,12.0,24.0,0.2,,116.0,8.8,27.8,1012.7,
2019-05-11,17.9,13.0,22.0,0.0,,200.0,10.7,35.2,1018.6,
2019-05-12,16.0,10.0,22.0,0.0,,265.0,9.3,31.5,1022.5,
2019-05-13,16.0,8.0,22.0,0.0,,282.0,9.1,33.3,1020.7,
2019-05-14,16.8,8.0,23.0,0.0,,217.0,10.5,38.9,1018.5,
2019-05-15,15.0,9.0,20.0,0.0,,92.0,10.8,40.8,1014.1,
2019-05-16,15.2,6.0,23.0,1.2,,271.0,10.2,40.8,1012.2,
2019-05-17,14.2,12.0,16.0,36.7,,65.0,7.3,33.3,1004.6,
2019-05-18,14.8,11.0,20.0,0.0,,293.0,7.7,37.0,1007.9,
2019-05-19,12.9,8.0,19.0,1.0,,355.0,6.2,29.6,1009.2,
2019-05-20,14.7,8.0,21.0,0.0,,329.0,8.2,31.5,1012.3,
2019-05-21,16.3,8.0,24.0,0.0,,259.0,8.4,33.3,1015.5,
2019-05-22,18.2,11.0,24.0,0.0,,258.0,8.5,31.5,1017.9,
2019-05-23,18.6,11.0,26.0,1.8,,247.0,6.9,35.2,1017.4,
2019-05-24,15.7,14.0,17.0,17.8,,293.0,4.1,24.1,1015.6,
2019-05-25,17.2,14.0,23.0,0.0,,289.0,5.4,33.3,1015.6,
2019-05-26,18.6,13.0,26.0,0.0,,301.0,6.6,31.5,1015.1,
2019-05-27,18.4,11.0,25.0,1.0,,288.0,8.5,33.3,1011.9,
2019-05-28,17.9,15.0,21.0,0.0,,115.0,9.4,33.3,1013.7,
2019-05-29,17.7,13.0,24.0,0.0,,208.0,9.7,37.0,1019.8,
2019-05-30,17.8,10.0,24.0,0.0,,271.0,9.0,31.5,1024.6,
2019-05-31,20.0,12.0,26.0,0.0,,269.0,9.2,38.9,1024.2,
2019-06-01,22.1,14.0,29.0,0.0,,255.0,8.3,44.5,1021.6,
2019-06-02,22.7,15.0,29.0,0.0,,251.0,11.3,44.5,1019.4,
2019-06-03,22.9,16.0,30.0,0.0,,231.0,11.3,37.0,1017.7,
2019-06-04,21.7,15.0,27.0,0.0,,226.0,8.9,27.8,1013.0,
2019-06-05,19.8,13.0,24.0,0.0,,9.0,12.8,40.8,1007.9,
2019-06-06,18.1,13.0,22.0,0.0,,149.0,10.6,31.5,1014.5,
2019-06-07,22.0,16.0,28.0,0.0,,218.0,11.3,44.5,1013.4,
2019-06-08,20.0,13.0,24.0,0.0,,74.0,9.8,33.3,1022.2,
2019-06-09,20.6,15.0,27.0,0.0,,39.0,5.8,29.6,1015.5,
2019-06-10,22.1,15.0,29.0,6.7,,231.0,10.4,37.0,1012.3,
2019-06-11,15.1,13.0,19.0,30.7,,51.0,8.4,31.5,1012.7,
2019-06-12,15.8,10.0,21.0,0.0,,280.0,8.4,38.9,1015.3,
2019-06-13,17.4,10.0,24.0,0.0,,56.0,9.3,33.3,1014.6,
2019-06-14,21.5,14.0,28.0,0.0,,240.0,11.2,46.3,1010.1,
2019-06-15,19.9,15.0,25.0,0.0,,76.0,10.6,27.8,1016.2,
2019-06-16,21.2,14.0,28.0,0.0,,268.0,8.8,37.0,1019.6,
2019-06-17,23.2,15.0,30.0,0.0,,260.0,9.2,37.0,1016.7,
2019-06-18,23.6,17.0,30.0,0.0,,254.0,9.8,35.2,1015.3,
2019-06-19,22.1,15.0,29.0,0.0,,245.0,10.3,33.3,1013.3,
2019-06-20,22.0,18.0,27.0,0.0,,91.0,9.9,29.6,1013.7,
2019-06-21,22.9,19.0,28.0,0.0,,101.0,8.8,25.9,1014.7,
2019-06-22,24.1,18.0,30.0,0.0,,270.0,9.6,40.8,1015.8,
2019-06-23,25.6,18.0,34.0,0.0,,233.0,8.3,37.0,1014.9,
2019-06-24,24.6,17.0,33.0,0.0,,67.0,12.0,38.9,1015.7,
2019-06-25,25.5,21.0,30.0,0.0,,89.0,12.3,38.9,1017.2,
2019-06-26,28.4,22.0,36.0,0.0,,79.0,11.8,38.9,1019.8,
2019-06-27,27.9,19.0,36.0,0.0,,94.0,9.0,24.1,1019.9,
2019-06-28,31.2,20.0,42.0,0.0,,267.0,7.7,38.9,1015.6,
2019-06-29,30.1,22.0,36.0,0.0,,187.0,9.4,25.9,1014.3,
2019-06-30,27.1,20.0,33.0,0.0,,142.0,10.0,24.1,1017.2,
2019-07-01,25.7,20.0,29.0,0.0,,101.0,10.7,27.8,1017.2,
2019-07-02,26.5,21.0,32.0,0.0,,158.0,9.8,25.9,1016.0,
2019-07-03,27.3,22.0,32.0,0.0,,239.0,8.8,25.9,1014.7,
2019-07-04,26.4,21.0,31.0,0.0,,100.0,9.6,24.1,1016.1,
2019-07-05,28.1,21.0,35.0,0.0,,248.0,8.9,33.3,1016.1,
2019-07-06,28.6,23.0,35.0,0.5,,180.0,9.7,38.9,1012.9,
2019-07-07,27.4,23.0,32.0,2.3,,78.0,10.2,27.8,1012.1,
2019-07-08,25.8,22.0,32.0,4.2,,353.0,8.8,29.6,1012.7,
2019-07-09,23.0,19.0,30.0,0.0,,325.0,8.1,27.8,1011.1,
2019-07-10,25.7,18.0,33.0,0.0,,237.0,8.7,33.3,1014.0,
2019-07-11,27.5,19.0,35.0,0.0,,256.0,9.4,44.5,1013.8,
2019-07-12,26.8,20.0,33.0,0.0,,234.0,9.5,33.3,1015.2,
2019-07-13,26.8,21.0,33.0,0.0,,254.0,9.0,25.9,1014.7,
2019-07-14,24.9,21.0,29.0,0.1,,90.0,6.5,31.5,1011.2,
2019-07-15,24.6,21.0,29.0,0.0,,188.0,10.4,29.6,1011.1,
2019-07-16,25.5,19.0,31.0,0.0,,267.0,10.2,38.9,1015.6,
2019-07-17,24.3,18.0,31.0,0.5,,293.0,8.2,38.9,1014.4,
2019-07-18,24.5,19.0,29.0,0.0,,330.0,8.6,29.6,1014.5,
2019-07-19,25.0,20.0,28.0,0.0,,188.0,8.9,25.9,1016.3,
2019-07-20,26.1,20.0,31.0,0.0,,97.0,9.4,25.9,1016.3,
2019-07-21,26.2,20.0,32.0,0.0,,92.0,9.4,27.8,1020.3,
2019-07-22,27.0,20.0,34.0,0.0,,212.0,8.9,25.9,1021.1,
2019-07-23,27.9,19.0,36.0,0.0,,259.0,9.0,29.6,1017.7,
2019-07-24,27.1,21.0,33.0,0.0,,143.0,9.0,25.9,1016.2,
2019-07-25,26.9,20.0,31.0,0.0,,225.0,9.7,24.1,1014.7,
2019-07-26,27.5,21.0,34.0,1.2,,273.0,8.4,25.9,1011.0,
2019-07-27,24.1,21.0,28.0,44.3,,110.0,8.3,27.8,1005.5,
2019-07-28,23.2,17.0,27.0,0.0,,178.0,10.6,29.6,1008.4,
2019-07-29,24.6,17.0,31.0,0.0,,281.0,8.6,38.9,1010.6,
2019-07-30,26.2,23.0,30.0,0.0,,217.0,9.3,27.8,1014.2,
2019-07-31,25.1,23.0,27.0,0.0,,120.0,10.0,27.8,1017.3,
2019-08-01,25.3,19.0,31.0,0.0,,66.0,9.1,31.5,1014.0,
2019-08-02,26.1,19.0,33.0,0.0,,283.0,9.8,37.0,1014.4,
2019-08-03,26.7,19.0,34.0,0.0,,282.0,8.6,35.2,1014.7,
2019-08-04,27.6,21.0,33.0,0.0,,263.0,7.7,31.5,1014.3,
2019-08-05,27.9,20.0,34.0,0.0,,262.0,9.3,27.8,1014.4,
2019-08-06,26.7,21.0,33.0,0.0,,95.0,8.7,24.1,1012.2,
2019-08-07,26.8,25.0,30.0,0.0,,120.0,9.7,27.8,1010.9,
2019-08-08,28.9,24.0,34.0,0.0,,260.0,8.8,37.0,1011.8,
2019-08-09,29.5,21.0,37.0,0.0,,255.0,8.6,35.2,1011.7,
2019-08-10,28.2,25.0,32.0,0.0,,128.0,10.6,27.8,1015.4,
2019-08-11,26.9,21.0,32.0,52.5,,113.0,9.4,24.1,1013.9,
2019-08-12,25.0,21.0,29.0,0.0,,204.0,9.4,25.9,1015.2,
2019-08-13,23.4,18.0,29.0,0.0,,309.0,9.3,25.9,1018.2,
2019-08-14,23.6,19.0,27.0,0.0,,37.0,8.2,27.8,1018.1,
2019-08-15,25.0,20.0,31.0,25.7,,304.0,9.1,29.6,1018.2,
2019-08-16,25.4,23.0,30.0,1.9,,147.0,8.1,38.9,1018.0,
2019-08-17,26.5,21.0,32.0,0.0,,271.0,7.3,35.2,1015.8,
2019-08-18,26.4,20.0,33.0,0.0,,285.0,8.7,31.5,1013.0,
2019-08-19,26.0,23.0,29.0,0.0,,85.0,10.8,37.0,1015.7,
2019-08-20,25.3,23.0,29.0,0.0,,86.0,8.2,40.8,1018.5,
2019-08-21,24.0,18.0,29.0,0.0,,297.0,9.9,35.2,1019.8,
2019-08-22,25.8,21.0,30.0,0.0,,272.0,8.3,33.3,1019.6,
2019-08-23,24.4,18.0,29.0,0.0,,51.0,8.6,24.1,1019.8,
2019-08-24,25.3,19.0,32.0,0.0,,276.0,8.4,27.8,1018.7,
2019-08-25,27.0,21.0,33.0,0.0,,265.0,7.8,31.5,1017.5,
2019-08-26,24.9,18.0,32.0,0.0,,309.0,7.6,25.9,1016.7,
2019-08-27,23.1,21.0,26.0,0.6,,33.0,6.7,27.8,1016.1,
2019-08-28,24.8,20.0,30.0,0.0,,314.0,7.7,24.1,1016.6,
2019-08-29,26.0,20.0,32.0,0.0,,298.0,6.9,29.6,1018.7,
2019-08-30,26.2,20.0,32.0,0.0,,274.0,8.3,24.1,1019.1,
